"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @CDCofBC: #Influenza is steadily declining in British Columbia. Bulletin: https://t.co/TTwktitdtU https://t.co/RMl31i1fVi",FALSE,0,,2018-03-02 21:08:36,FALSE,,"969680898864988160",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hirdstheword",3,TRUE,FALSE,,
"#Canine influenza virus (aka dog #flu) can strike any time of the year. On your dog’s next visit, ask how VANGUARD®… https://t.co/eE0QY8dIKE",FALSE,0,,2018-03-02 21:07:35,TRUE,,"969680639912849409",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NorthgateVet206",0,FALSE,FALSE,,
"How to help protect your #dog and your friends’ dogs when #canine #influenza virus (aka dog
flu) might come to town… https://t.co/TaorVErdC9",FALSE,1,,2018-03-02 21:06:09,TRUE,,"969680282973454336",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NorthgateVet206",0,FALSE,FALSE,,
"Vacúnate contra la Influenza:
������ Sábado, 10 de marzo de 2018
⏱ 8am a 5pm
������ Coliseo de Puerto Rico, José Miguel Agrel… https://t.co/rIGUF1tLxI",FALSE,1,,2018-03-02 21:05:27,TRUE,,"969680104006782976",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PRpreparado",1,FALSE,FALSE,,
"NIAID Unveils Strategic Plan for Developing a Universal #Influenza #Vaccine https://t.co/bRZXusONaK",FALSE,0,,2018-03-02 21:05:00,FALSE,,"969679991880454144",,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","EngrWorldHealth",0,FALSE,FALSE,,
"RT @picardonhealth: Why All Children Should Have to Get the Flu Shot https://t.co/ZoFtr1hWHd via @nytimes @doritmi #vaccination #influenza",FALSE,0,,2018-03-02 21:04:44,FALSE,,"969679925405011969",,"<a href=""http://www.samruston.co.uk"" rel=""nofollow"">Flamingo for Android</a>","H7N9Influenza",10,TRUE,FALSE,,
"Winter just doesn’t know when to give up this year! Time to whip up another batch of Dr Valnet’s #Influenza Tea!… https://t.co/LVyP1UFJG1",FALSE,1,,2018-03-02 21:04:21,TRUE,,"969679830131322880",,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","deetheherbalist",1,FALSE,FALSE,,
"RT @ECDC_Flu: European overview of the #influenza vaccine effectiveness estimate now available ⬇️ https://t.co/BOpUWDrNwJ",FALSE,0,,2018-03-02 21:04:11,FALSE,,"969679784623136768",,"<a href=""http://www.samruston.co.uk"" rel=""nofollow"">Flamingo for Android</a>","H7N9Influenza",7,TRUE,FALSE,,
".@US_FDA Warns of Fraudulent, Unapproved #Influenza Drugs https://t.co/mcQXGZPvcB https://t.co/J2QopHTXP2",FALSE,0,,2018-03-02 21:02:58,FALSE,,"969679480766849024",,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Pharmacy_Times",0,FALSE,FALSE,,
"Human #Influenza in the USA: Influenza A: 31292 (+ 593)/ Influenza B: 8061 (+502) cases reported by @CDCgov for 201… https://t.co/d7RTVObvT1",FALSE,1,,2018-03-02 21:02:52,TRUE,,"969679455420633090",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","thelonevirologi",0,FALSE,FALSE,,
"RT @ECDC_Outbreaks: Latest @ECDC_EU threats report is now online. Threats under surveillance this week include #hepA, #influenza, #polio, #…",FALSE,0,,2018-03-02 21:00:59,FALSE,,"969678980457447426",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","APPRISE_CRE",6,TRUE,FALSE,,
"RT @PaulDouglasHale: #BREAKINGNEWS

Reports &amp; Fact Based Commentaries On #The #CDC #EmoryUniversity #GunControl #Influenza And #Missing #US…",FALSE,0,,2018-03-02 20:59:45,FALSE,,"969678669340913664",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PaulDouglasHale",4,TRUE,FALSE,,
"RT @GadgTecs: Can Smart Tools Outsmart The Smartest Virus On The Planet? - #fly #influenza #cold 
https://t.co/GNB88qV04D",FALSE,0,,2018-03-02 20:49:06,FALSE,,"969675988761067520",,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","NichelleDuy4",29,TRUE,FALSE,,
"RT @Salud_CZ6: [RECUERDA]
Con la vacuna, prevenimos la #Influenza en nuestros niños menores de 5 años, mujeres embarazadas, adultos mayores…",FALSE,0,,2018-03-02 20:47:14,FALSE,,"969675519557099520",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","juliusOjeda",11,TRUE,FALSE,,
"Inician jornada contra #influenza con objetivo de cuidar a población de tercera edad @dif_fcpto @SistemaDIFQRoo ������❤️ https://t.co/zyJsEMRfoU",FALSE,1,,2018-03-02 20:45:12,FALSE,,"969675009500352512",,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","GaluCancun",0,FALSE,FALSE,,
"RT @LindaDono: A better, longer-lasting flu vaccine? It's coming, experts say, https://t.co/y9O5lmXrE0 via @apsaker #influenza #fluseason (…",FALSE,0,,2018-03-02 20:35:32,FALSE,,"969672575688331265",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JessicaDurando",1,TRUE,FALSE,,
"RT @EU_Health: .@ECDC_Flu: How is the 2017-18 #FluSeason developing in #Europe? 

In week 8/2018, #influenza activity is widespread in most…",FALSE,0,,2018-03-02 20:25:06,FALSE,,"969669952788750339",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Contagium1",12,TRUE,FALSE,,
"RT @NEJM: Podcast: Douglas Opel, MD, MPH, discusses legal issues surrounding the enforcement of #influenza vaccination requirements for hea…",FALSE,0,,2018-03-02 20:24:49,FALSE,,"969669877614219264",,"<a href=""http://imago4.us"" rel=""nofollow"">imagoApps</a>","imagoApps",6,TRUE,FALSE,,
"RT @thelonevirologi: Human #Influenza cases in Europe: Influenza A: 6221 (+ 555) sentinel/54054 (+4433) non-sentinel cases; Influenza B: 12…",FALSE,0,,2018-03-02 20:17:53,FALSE,,"969668132850819075",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sandoly",1,TRUE,FALSE,,
"RT @EU_Health: .@ECDC_Flu: How is the 2017-18 #FluSeason developing in #Europe? 

In week 8/2018, #influenza activity is widespread in most…",FALSE,0,,2018-03-02 20:17:18,FALSE,,"969667989212749824",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sandoly",12,TRUE,FALSE,,
"RT @ECDC_Flu: European overview of the #influenza vaccine effectiveness estimate now available ⬇️ https://t.co/BOpUWDrNwJ",FALSE,0,,2018-03-02 20:17:11,FALSE,,"969667959928090624",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sandoly",7,TRUE,FALSE,,
"A better, longer-lasting flu vaccine? It's coming, experts say, https://t.co/y9O5lmXrE0 via @apsaker #influenza… https://t.co/aNujKtKkBJ",FALSE,0,,2018-03-02 20:12:07,TRUE,,"969666681940402178",,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","LindaDono",1,FALSE,FALSE,,
"RT @Itamar_Ecuador: #MédicoDelBarrio
Toma en cuenta estas recomendaciones que te da @Salud_Ec , para evitar la #influenza https://t.co/5c8y…",FALSE,0,,2018-03-02 20:11:08,FALSE,,"969666437571899393",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kristheene",11,TRUE,FALSE,,
"RT @freie_presse: Rekord: 17.000 #Sachsen an #Grippe erkrankt - Personalausfall, Bettenmangel: Die #Influenza sorgt an mehreren Kliniken fü…",FALSE,0,,2018-03-02 20:11:03,FALSE,,"969666415954362368",,"<a href=""http://google.de"" rel=""nofollow"">Botter01</a>","S4XON14",1,TRUE,FALSE,,
"#Grippe wird häufig mit #Erkältung verwechselt. Eine Grippe ist eine #Infektion, welche durch das #Influenza-Virus… https://t.co/HUO7gs5wM9",FALSE,0,,2018-03-02 20:09:57,TRUE,,"969666139008716800",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Lifestyle_Power",0,FALSE,FALSE,,
"RT @Itamar_Ecuador: #MédicoDelBarrio
Toma en cuenta estas recomendaciones que te da @Salud_Ec , para evitar la #influenza https://t.co/5c8y…",FALSE,0,,2018-03-02 20:09:35,FALSE,,"969666045278502912",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DanaElisa_G",11,TRUE,FALSE,,
"RT @NEJM: Podcast: Douglas Opel, MD, MPH, discusses legal issues surrounding the enforcement of #influenza vaccination requirements for hea…",FALSE,0,,2018-03-02 20:07:23,FALSE,,"969665490326097922",,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RAQU72",6,TRUE,FALSE,,
"RT @EU_Health: .@ECDC_Flu: How is the 2017-18 #FluSeason developing in #Europe? 

In week 8/2018, #influenza activity is widespread in most…",FALSE,0,,2018-03-02 20:06:28,FALSE,,"969665261526806533",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ECDC_Flu",12,TRUE,FALSE,,
"RT @ECDC_EU: Each week, ECDC and @WHO_Europe produce a joint update on the status of #influenza in Europe. Follow @ECDC_Flu and check out h…",FALSE,0,,2018-03-02 20:05:56,FALSE,,"969665125417439232",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ECDC_Flu",2,TRUE,FALSE,,
"������������ #Tamiflu is used to #treat #infection with the #influenza (flu) virus. It  contains the active ingredient oselta… https://t.co/MgMrCZRf5E",FALSE,0,,2018-03-02 20:00:49,TRUE,,"969663838823047169",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Lifestyle_Power",0,FALSE,FALSE,,
"������������ Le #Tamiflu est un médicament #antiviral #prescrit pour divers types de  #grippes (#influenza). L'oséltamivir es… https://t.co/8YBANwG3DH",FALSE,0,,2018-03-02 19:58:36,TRUE,,"969663281139941377",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Lifestyle_Power",0,FALSE,FALSE,,
"RT @Salud_CZ6: [RECUERDA]
Con la vacuna, prevenimos la #Influenza en nuestros niños menores de 5 años, mujeres embarazadas, adultos mayores…",FALSE,0,,2018-03-02 19:57:17,FALSE,,"969662948825235469",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","favianortiz2004",11,TRUE,FALSE,,
"#Yantzaza: Nuestro personal no escatima esfuerzos para llegar con los servicios de salud a comunidades de difícil a… https://t.co/ArjhuwUnHn",FALSE,5,,2018-03-02 19:53:25,TRUE,,"969661976841506820",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Salud_CZ7",10,FALSE,FALSE,,
"Rekord: 17.000 #Sachsen an #Grippe erkrankt - Personalausfall, Bettenmangel: Die #Influenza sorgt an mehreren Klini… https://t.co/feEOOn31AR",FALSE,1,,2018-03-02 19:50:57,TRUE,,"969661356201906176",,"<a href=""https://www.echobox.com"" rel=""nofollow"">Echobox Social</a>","freie_presse",1,FALSE,FALSE,,
"RT @Salud_CZ7: #Yantzaza: Fomentamos en escuelas y familias, medidas preventivas frente a la la conjuntivitis e #Influenza. Cuidamos siempr…",FALSE,0,,2018-03-02 19:48:30,FALSE,,"969660741245685760",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FabianCarrion4",10,TRUE,FALSE,,
"RT @ECDC_Outbreaks: Latest @ECDC_EU threats report is now online. Threats under surveillance this week include #hepA, #influenza, #polio, #…",FALSE,0,,2018-03-02 19:43:54,FALSE,,"969659581990400003",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JacquiSReilly",6,TRUE,FALSE,,
"@Smerconiish Remember when Ebola sickened a handful of people in the US, mostly those who had traveled to Africa, a… https://t.co/9Fyj7lfpEw",FALSE,0,,2018-03-02 19:43:14,TRUE,,"969659414448955392",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","EpiRen",2,FALSE,FALSE,,
"RT @picardonhealth: Why All Children Should Have to Get the Flu Shot https://t.co/ZoFtr1hWHd via @nytimes @doritmi #vaccination #influenza",FALSE,0,,2018-03-02 19:39:26,FALSE,,"969658456943730688",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TaraZarry",10,TRUE,FALSE,,
"RT @NEJM: Podcast: Douglas Opel, MD, MPH, discusses legal issues surrounding the enforcement of #influenza vaccination requirements for hea…",FALSE,0,,2018-03-02 19:37:39,FALSE,,"969658007436046336",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DrDarrenRFlower",6,TRUE,FALSE,,
"RT @NEJM: Podcast: Douglas Opel, MD, MPH, discusses legal issues surrounding the enforcement of #influenza vaccination requirements for hea…",FALSE,0,,2018-03-02 19:35:19,FALSE,,"969657422422921218",,"<a href=""https://twitter.com/pubhealth_watch"" rel=""nofollow"">publichealthaggregator</a>","monitor_PH",6,TRUE,FALSE,,
"Podcast: Douglas Opel, MD, MPH, discusses legal issues surrounding the enforcement of #influenza vaccination requir… https://t.co/Mq8OT8Hr5U",FALSE,8,,2018-03-02 19:35:12,TRUE,,"969657391603224576",,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","NEJM",6,FALSE,FALSE,,
"RT @CDCofBC: #Influenza is steadily declining in British Columbia. Bulletin: https://t.co/TTwktitdtU https://t.co/RMl31i1fVi",FALSE,0,,2018-03-02 19:34:12,FALSE,,"969657140209004544",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AgathaJassem",3,TRUE,FALSE,,
"RT @GadgTecs: Can Smart Tools Outsmart The Smartest Virus On The Planet? - #fly #influenza #cold 
https://t.co/GNB88qV04D",FALSE,0,,2018-03-02 19:29:43,FALSE,,"969656014956986373",,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","YvoneDethlefse7",29,TRUE,FALSE,,
"RT @jankluytmans: We are experiencing the worst #influenza season that I have seen. All hospitals in my area are flooded by #flu patients a…",FALSE,0,,2018-03-02 19:29:32,FALSE,,"969655966340927488",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AjayOza_Actual",7,TRUE,FALSE,,
"RT @TAMHSC: The #flu vaccine    is only 48% effective, so how can you improve your odds of not getting #influenza? https://t.co/PNfaZZH4Uk…",FALSE,0,,2018-03-02 19:13:13,FALSE,,"969651862101098496",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TimAllenMDJD",1,TRUE,FALSE,,
"The #flu vaccine    is only 48% effective, so how can you improve your odds of not getting #influenza?… https://t.co/7kldfpOa94",FALSE,0,,2018-03-02 19:10:21,TRUE,,"969651137442959361",,"<a href=""http://socialreport.com"" rel=""nofollow"">SocialReport.com</a>","TAMHSC",1,FALSE,FALSE,,
"RT @outbreaksci: New #influenza preprint: Simultaneous detection of DNA and RNA virus species involved in bovine respiratory disease by PCR…",FALSE,0,,2018-03-02 19:08:50,FALSE,,"969650758315642880",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PulseToPurse",6,TRUE,FALSE,,
"RT @Salud_CZ7: #Yantzaza: Fomentamos en escuelas y familias, medidas preventivas frente a la la conjuntivitis e #Influenza. Cuidamos siempr…",FALSE,0,,2018-03-02 19:03:23,FALSE,,"969649386744623104",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","magnaf2",10,TRUE,FALSE,,
"So frightening: new CDC study says HALF of all kids who die of the flu were otherwise healthy. Parents must not del… https://t.co/8jfRX0JQiZ",FALSE,2,,2018-03-02 18:48:19,TRUE,,"969645596041728001",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","EmilyGurnon",0,FALSE,FALSE,,
"RT @Demografia_CSIC: #influenza #demografía

Mañana sábado 3 de marzo estaremos a las 7am, en ""Juntos paso a paso"" de @rne hablando de la #…",FALSE,0,,2018-03-02 18:43:51,FALSE,,"969644470257049600",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Miko_Stanek",5,TRUE,FALSE,,
"RT @Salud_CZ7: #Yantzaza: Fomentamos en escuelas y familias, medidas preventivas frente a la la conjuntivitis e #Influenza. Cuidamos siempr…",FALSE,0,,2018-03-02 18:39:48,FALSE,,"969643453134057472",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mirthabriceno",10,TRUE,FALSE,,
"RT @Salud_CZ9: Lo que necesitas saber sobre la #Influenza.
#EtapaInvernal
@Salud_Ec @MVEspinosaS @CTGUERREROD https://t.co/wqKQn2TzBQ",FALSE,0,,2018-03-02 18:35:42,FALSE,,"969642418915160065",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CTGUERREROD",1,TRUE,FALSE,,
"RT @Salud_CZ7: #Yantzaza: Fomentamos en escuelas y familias, medidas preventivas frente a la la conjuntivitis e #Influenza. Cuidamos siempr…",FALSE,0,,2018-03-02 18:30:43,FALSE,,"969641164457562112",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DeliaGuaman5",10,TRUE,FALSE,,
"The @US_FDA advisory committee has released its recommendations regarding the components of the 2018-2019… https://t.co/IJjTfwyhHQ",FALSE,0,,2018-03-02 18:30:28,TRUE,,"969641103040352256",,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","Consultant360",0,FALSE,FALSE,,
"RT @Salud_Ec: Hasta la semana epidemiológica 8 se registran 723 casos de Dengue, 1 caso de Chikungunya y 141 de Malaria. Para #Influenza ex…",FALSE,0,,2018-03-02 18:22:04,FALSE,,"969638989597683717",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TeresaP53134224",63,TRUE,FALSE,,
"RT @EU_Health: .@ECDC_Flu: How is the 2017-18 #FluSeason developing in #Europe? 

In week 8/2018, #influenza activity is widespread in most…",FALSE,0,,2018-03-02 18:21:29,FALSE,,"969638839890399233",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rosanalno",12,TRUE,FALSE,,
"RT @picardonhealth: Why All Children Should Have to Get the Flu Shot https://t.co/ZoFtr1hWHd via @nytimes @doritmi #vaccination #influenza",FALSE,0,,2018-03-02 18:20:24,FALSE,,"969638569181696001",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","notcolloquial",10,TRUE,FALSE,,
"RT @Salud_CZ7: #Yantzaza: Fomentamos en escuelas y familias, medidas preventivas frente a la la conjuntivitis e #Influenza. Cuidamos siempr…",FALSE,0,,2018-03-02 18:19:45,FALSE,,"969638403426930689",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","magdalenaglori6",10,TRUE,FALSE,,
