lon,lat
-122.4194155,37.7749295
-121.543234,37.7793901
-122.405791,37.7896837
-122.2711137,37.8043637
-122.2913078,37.8271784
-122.2913078,37.8271784
-122.2913078,37.8271784
-122.2913078,37.8271784
-122.2913078,37.8271784
-122.2913078,37.8271784
-94.3546719,37.8392052
-84.2700179,37.8393332
-84.2700179,37.8393332
-84.2700179,37.8393332
-84.2700179,37.8393332
-122.5449763,37.9060368
-122.0651819,37.9100783
-122.0651819,37.9100783
-122.3477486,37.9357576
-122.3477486,37.9357576
-87.4052865,37.9444882
-91.8318334,37.9642529
23.7275388,37.9838096
-121.805789,38.0049214
-121.805789,38.0049214
-122.1341321,38.0193657
-78.4766781,38.0293059
-122.5655549,38.0359765
-84.5037164,38.0405837
-122.7633036,38.083403
-76.8274644,38.0951317
-82.6032119,38.1142544
-84.5333151,38.137032
-85.7584557,38.2526647
-85.7584557,38.2526647
-85.7584557,38.2526647
-76.6357942,38.291238
-122.286865,38.2975381
-77.4605399,38.3031837
-81.6326234,38.3498195
-122.7140548,38.440429
-122.7140548,38.440429
-78.8689155,38.4495688
-102.7818628,38.4805615
-122.2653887,38.5024689
-84.8418926,38.536456
-121.4943996,38.5815719
-121.4943996,38.5815719
-121.4943996,38.5815719
-121.4943996,38.5815719
-121.4943996,38.5815719
-121.4943996,38.5815719
-80.4549026,38.5976262
-90.1994042,38.6270025
-116.419389,38.8026097
-116.419389,38.8026097
-116.419389,38.8026097
-77.04091,38.803731
-77.0469214,38.8048355
-77.0469214,38.8048355
-90.6998477,38.8106075
-120.8958242,38.8375215
-120.8958242,38.8375215
-120.8958242,38.8375215
-84.6087259,38.8378034
-77.4288769,38.8403909
-77.3063733,38.8462236
-77.3063733,38.8462236
-77.3063733,38.8462236
-121.133254,38.874669
-94.8191285,38.8813958
-94.8191285,38.8813958
-77.0909809,38.8816208
-77.0909809,38.8816208
-77.0909809,38.8816208
-77.0909809,38.8816208
-77.0909809,38.8816208
-77.0909809,38.8816208
-77.1710914,38.882334
-94.5330096,38.8858407
-77.2652604,38.9012225
-104.9763983,38.9041151
-77.0368707,38.9071923
-77.0368707,38.9071923
-77.0368707,38.9071923
-77.0368707,38.9071923
-77.0368707,38.9071923
-77.0368707,38.9071923
-77.0368707,38.9071923
-77.0368707,38.9071923
-77.0368707,38.9071923
-77.0368707,38.9071923
-77.0368707,38.9071923
-77.0368707,38.9071923
-77.0368707,38.9071923
-77.0368707,38.9071923
-77.0368707,38.9071923
-77.0368707,38.9071923
-77.0368707,38.9071923
-77.0368707,38.9071923
-77.0368707,38.9071923
-77.0368707,38.9071923
-77.0368707,38.9071923
-77.0368707,38.9071923
-77.0368707,38.9071923
-77.0368707,38.9071923
-77.0368707,38.9071923
-77.0368707,38.9071923
-77.0368707,38.9071923
-77.0368707,38.9071923
-77.0368707,38.9071923
-77.0368707,38.9071923
-77.0368707,38.9071923
-77.0368707,38.9071923
-77.0368707,38.9071923
-77.0368707,38.9071923
-77.0368707,38.9071923
-77.0368707,38.9071923
-77.0368707,38.9071923
-77.0368707,38.9071923
-77.0368707,38.9071923
-77.0368707,38.9071923
-77.0368707,38.9071923
-77.0368707,38.9071923
-77.0368707,38.9071923
-77.0368707,38.9071923
-77.0368707,38.9071923
-77.0368707,38.9071923
-77.0368707,38.9071923
-77.0368707,38.9071923
-77.0368707,38.9071923
-77.0368707,38.9071923
-77.0368707,38.9071923
-77.0368707,38.9071923
-77.0368707,38.9071923
-77.0368707,38.9071923
-77.2405153,38.9085472
-77.2405153,38.9085472
27.836432,38.9088422
-75.5276699,38.9108325
-75.5276699,38.9108325
-75.5276699,38.9108325
-76.915807,38.928167
-119.748691,38.941167
-92.3340724,38.9517053
-92.3340724,38.9517053
-94.7335709,38.9536174
-94.6169012,38.966673
-76.8620327,38.9685112
-77.3860976,38.9695545
-77.0930208,38.9827163
-77.0947092,38.984652
-77.0947092,38.984652
-77.0947092,38.984652
-77.0947092,38.984652
-77.0991047,38.9894
-77.026088,38.9906657
-77.026088,38.9906657
-77.026088,38.9906657
-87.9089204,39.0019867
-77.1043789,39.0025272
-98.4842465,39.011902
-98.4842465,39.011902
-98.4842465,39.011902
-84.4643828,39.0318034
-76.9930319,39.0398315
-77.0309538,39.0410973
-76.6412712,39.0457549
-76.6412712,39.0457549
-76.6412712,39.0457549
-77.1527578,39.0839973
-77.1527578,39.0839973
-94.5785667,39.0997265
-84.5120196,39.1031182
-84.5120196,39.1031182
-76.805345,39.132015
-75.5243682,39.158168
-86.5263857,39.165325
-86.5263857,39.165325
-76.8449341,39.1674643
-78.1633341,39.1856597
-76.6349537,39.1902941
-94.4191177,39.2461138
-76.6121893,39.2903848
-76.6121893,39.2903848
-76.6121893,39.2903848
-76.6121893,39.2903848
-76.6121893,39.2903848
-76.6121893,39.2903848
-76.6121893,39.2903848
-76.6121893,39.2903848
-76.6121893,39.2903848
-76.6121893,39.2903848
-76.5941754,39.2969464
-82.12784,39.3030308
-82.9824019,39.3331197
-85.483581,39.3372722
-74.5751557,39.3398382
-77.4105409,39.4142688
-77.4105409,39.4142688
-76.8124406,39.4462211
-111.6350887,39.4850357
-75.0259637,39.4863773
-122.1935931,39.5243265
-105.7820674,39.5500507
-105.7820674,39.5500507
-105.7820674,39.5500507
-105.7820674,39.5500507
-121.5370003,39.6253952
-77.7199932,39.6417629
-75.5772845,39.6780988
-75.7496572,39.6837226
-83.9296526,39.6847822
-111.1613343,39.7233952
-104.990251,39.7392358
-104.990251,39.7392358
-104.990251,39.7392358
-104.990251,39.7392358
-104.990251,39.7392358
-104.990251,39.7392358
-104.990251,39.7392358
-104.9886301,39.7434244
-83.8085372,39.7442268
-105.2210997,39.755543
-94.846681,39.7674578
-86.158068,39.768403
-86.158068,39.768403
-86.158068,39.768403
-86.158068,39.768403
-86.158068,39.768403
-86.158068,39.768403
-86.158068,39.768403
-89.6501481,39.7817213
-89.6501481,39.7817213
-104.84839,39.783874
-75.1969346,39.8422093
-75.1969346,39.8422093
-75.1969346,39.8422093
-75.1969346,39.8422093
-75.1969346,39.8422093
-75.4257325,39.8648194
-74.8390162,39.8661826
-83.8088171,39.9242266
-75.1618345,39.9326266
32.8597419,39.9333635
-77.6611022,39.9375911
-76.743685,39.94924
-75.1658017,39.9515601
-75.1652215,39.9525839
-75.1652215,39.9525839
-75.1652215,39.9525839
-75.1652215,39.9525839
-75.1652215,39.9525839
-75.1652215,39.9525839
-75.1652215,39.9525839
-75.1652215,39.9525839
-75.1652215,39.9525839
-75.1652215,39.9525839
-75.1652215,39.9525839
-75.1652215,39.9525839
-75.1652215,39.9525839
-75.1652215,39.9525839
-75.1652215,39.9525839
-75.1652215,39.9525839
-75.1652215,39.9525839
-75.1652215,39.9525839
-75.1737313,39.9541627
-75.1682132,39.9565613
-84.1721638,39.9583892
-75.136635,39.961152
-82.9987942,39.9611755
-82.9987942,39.9611755
-82.9987942,39.9611755
-82.9987942,39.9611755
-82.9987942,39.9611755
-82.9987942,39.9611755
-82.9987942,39.9611755
-82.9987942,39.9611755
-76.727745,39.9625984
-82.9376804,39.9689532
-75.4007058,39.9868904
-75.4007058,39.9868904
-83.040888,39.9917495
-75.2135508,39.9954635
-89.5995483,39.9975492
-76.3541274,39.9978764
-75.7032742,40.0064958
-105.2705456,40.0149856
-76.3055144,40.0378755
-86.8744516,40.0411536
-75.3754599,40.043912
-76.1783739,40.0466571
-74.4056612,40.0583238
-74.4056612,40.0583238
-74.4056612,40.0583238
-74.4056612,40.0583238
-74.4056612,40.0583238
-74.4056612,40.0583238
-74.4056612,40.0583238
-74.4056612,40.0583238
-74.4056612,40.0583238
-74.4056612,40.0583238
-74.4056612,40.0583238
-74.4056612,40.0583238
-74.4056612,40.0583238
-75.1370254,40.0812601
-83.1140771,40.0992294
-75.1926937,40.1416782
-75.1157286,40.1439985
-97.1798456,40.1466169
-75.2215651,40.1545535
-83.0751869,40.1578402
-85.3863599,40.1933767
-74.3000878,40.2136754
-74.7429384,40.2170534
-74.7723609,40.2208958
-86.1349019,40.2671941
-86.1349019,40.2671941
-86.1349019,40.2671941
-86.1349019,40.2671941
-86.1349019,40.2671941
-74.5402506,40.2677539
-76.8867008,40.2731911
-76.8867008,40.2731911
-74.7294313,40.2778055
-84.1554987,40.2842164
-76.6502468,40.2859239
-75.9268747,40.3356483
-75.9268747,40.3356483
-76.729459,40.335781
-74.6672226,40.3572976
-86.8752869,40.4167022
-3.7037902,40.4167754
-82.907123,40.4172871
-82.907123,40.4172871
