"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @paulajradcliffe: I’m encouraging other people with #asthma to consider #flu vaccination this winter – it’s not too
late! #UnlikelyFluCr…",FALSE,0,,2018-02-26 16:58:43,FALSE,,"968168461292761089",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NWAmb_Resus_CL",283,TRUE,FALSE,,
"Dear people of Britain, cover your mouths when you cough or sneeze. #uksnow #Colds #Flu https://t.co/2HCRWnDRFe",FALSE,0,,2018-02-26 16:56:27,FALSE,,"968167889357418497",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MinamiSumi",0,FALSE,FALSE,,
"...and coworkers should stay home! We love you, not your #flu! #BEEHealthy #BEESafe ������������������ https://t.co/ZNe3PVkhC0",FALSE,0,,2018-02-26 16:54:07,FALSE,,"968167305090949120",,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","BernietheBee",0,FALSE,FALSE,,
"RT @IndianaStateBar: How long are you #contagious with the #flu? https://t.co/CT65I2fcJV #wellness #fittopractice",FALSE,0,,2018-02-26 16:53:39,FALSE,,"968167186224336897",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NFALA1",3,TRUE,FALSE,,
"The flu.... feeling blah... #flu #Flu2018 https://t.co/riqmaI7YmS",FALSE,0,,2018-02-26 16:53:21,FALSE,,"968167112236773376",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tcbird1",0,FALSE,FALSE,,
"RT @CDCFlu: Latest #FluView shows that flu activity remains elevated across the U.S. During #flu seasons with increased severity, flu antiv…",FALSE,0,,2018-02-26 16:51:06,FALSE,,"968166546186145792",,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","ll_lcda",51,TRUE,FALSE,,
"#Iowa: Officials say #flu death toll triple what it was last year - The Eagle https://t.co/r7LMWcj45Q",FALSE,0,,2018-02-26 16:50:06,FALSE,,"968166292200058886",,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","FluNearYou",0,FALSE,FALSE,,
"This morning, as I head into a 12-hr day that includes an 80min class &amp; meetings, I sound like the thing in the pit… https://t.co/ZDHSKivdEn",FALSE,2,,2018-02-26 16:48:30,TRUE,,"968165890012340225",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MSSalieri",0,FALSE,FALSE,,
"RT @MOHealthMatters: #Flu cases fall for the first time this awful #fluseason: https://t.co/ZvJGGODHGR",FALSE,0,,2018-02-26 16:41:34,FALSE,,"968164145744007173",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LouisFinleyKTVO",1,TRUE,FALSE,,
"Zapping the #flu with light? https://t.co/LFwOltTEqi",FALSE,0,,2018-02-26 16:41:25,FALSE,,"968164106724405249",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ChronicallyW",0,FALSE,FALSE,,
"RT @sarahsogna: the #flu season caught up to me this #weekend ������

#sketch #art #swissart #doodle #pink #cat #sick #cold https://t.co/LY0ScRw…",FALSE,0,,2018-02-26 16:40:43,FALSE,,"968163931062665217",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Noveox3",1,TRUE,FALSE,,
"Terra #Flu - Trump diz que EUA gostariam de conversar com Coreia do Norte mas ""veremos o… https://t.co/1wRwLDCPhu",FALSE,0,,2018-02-26 16:40:09,FALSE,,"968163789546848261",,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","jornaltricolor",0,FALSE,FALSE,,
"Terra #Flu - Argentinos arrecadam fundos para fazer buscas de submarino https://t.co/1IoCJq1buZ",FALSE,0,,2018-02-26 16:40:09,FALSE,,"968163788175368192",,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","jornaltricolor",0,FALSE,FALSE,,
"Terra #Flu - Com gols de brasileiros, Guangzhou é campeão da Supercopa da China https://t.co/VbG5duBdOv",FALSE,0,,2018-02-26 16:40:09,FALSE,,"968163786669555715",,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","jornaltricolor",0,FALSE,FALSE,,
"Terra #Flu - Cipriano recusa renovação e volta para categorias de base do São Paulo https://t.co/Aql2ouUQ9j",FALSE,0,,2018-02-26 16:40:08,FALSE,,"968163784970862592",,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","jornaltricolor",0,FALSE,FALSE,,
"Terra #Flu - Com Damião poupado e Cuesta lesionado, Inter inicia semana de treinamentos https://t.co/bTzHsdxJCe",FALSE,0,,2018-02-26 16:40:08,FALSE,,"968163783561670657",,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","jornaltricolor",0,FALSE,FALSE,,
"the #flu season caught up to me this #weekend ������

#sketch #art #swissart #doodle #pink #cat #sick #cold https://t.co/LY0ScRw4XA",FALSE,1,,2018-02-26 16:40:03,FALSE,,"968163765207396352",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sarahsogna",1,FALSE,FALSE,,
"@JoyAnnReid Please do a story. ������ 
 @CDCDirector @CDCgov What happened to #TimothyCunningham? 
#Flu2018 #flu… https://t.co/l2PfHkEDfO",FALSE,0,"JoyAnnReid",2018-02-26 16:37:36,TRUE,,"968163148913049600","49698134","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ImpeachTrumpAdm",0,FALSE,FALSE,,
"Suiting up to be a parent volunteer..

#flu 
#fluseason 
#KidsAreGross https://t.co/BFggqOH8XJ",FALSE,0,,2018-02-26 16:35:00,FALSE,,"968162492483452928",,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Gina_Chat",0,FALSE,FALSE,,
"RT @CDCgov: #Flu is widespread across the U.S. While a flu shot is still the best way to prevent flu, antiviral drugs are the best way to t…",FALSE,0,,2018-02-26 16:34:10,FALSE,,"968162283879776256",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","suecab",157,TRUE,FALSE,,
"RT @CDCgov: #Flu is widespread across the U.S. While a flu shot is still the best way to prevent flu, antiviral drugs are the best way to t…",FALSE,0,,2018-02-26 16:33:39,FALSE,,"968162154066202625",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DrNancyM_CDC",157,TRUE,FALSE,,
"#AssistedLiving and #NursingHome residents should be protected against the #flu.

https://t.co/IPfCkkr4Ct",FALSE,0,,2018-02-26 16:30:23,FALSE,,"968161332699701248",,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RichardKuehn",0,FALSE,FALSE,,
"Can you get the #flu twice in one season? Doctors weigh in on contracting two different strains of influenza… https://t.co/x8XvKuCX4Z",FALSE,0,,2018-02-26 16:30:15,TRUE,,"968161298067451904",,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","thedailyjournal",0,FALSE,FALSE,,
"RT @CiaraSpeller: The CDC has reported another increase in #flu related deaths among children..We're live at 6am with these new numbers. ht…",FALSE,0,,2018-02-26 16:30:00,FALSE,,"968161233277988865",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ronniespeller1",8,TRUE,FALSE,,
"When it’s day five of your #threenager having the #flu, you have to up your #coffee game a little to compensate.… https://t.co/KU47yiQUIm",FALSE,1,,2018-02-26 16:26:20,TRUE,,"968160310921252869",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","weddersins",0,FALSE,FALSE,,
"RT @umichmedicine: #Flu update: Hospital observes healthy visitor policy to prevent spread of flu: https://t.co/DFrfCpGZBt https://t.co/syD…",FALSE,0,,2018-02-26 16:26:05,FALSE,,"968160250502184962",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","UMPublicAffairs",5,TRUE,FALSE,,
"RT @CPHO_Canada: #Flu A and B strains continue to circulate at high levels in Canada. Be sure you and your family have the best shot for pr…",FALSE,0,,2018-02-26 16:24:29,FALSE,,"968159845932257280",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MedLabMaven",33,TRUE,FALSE,,
"RT @famfightflu: This week the #ACIP voted to reinstate LAIV - more commonly known as the nasal spray #flu #vaccine or FluMist - as a vacci…",FALSE,0,,2018-02-26 16:21:31,FALSE,,"968159101267169280",,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","AVACNow",3,TRUE,FALSE,,
"RT @CDCFlu: People with #flu can spread it to others up to 6 ft away. Most experts believe flu viruses spread by droplets made when people…",FALSE,0,,2018-02-26 16:21:18,FALSE,,"968159046921523200",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","myShockerHealth",252,TRUE,FALSE,,
"How to help #seniors avoid the #flu: https://t.co/rdxPEBjAzo #Illness #Aging #FluShot #Medicare #Healthcare #Health… https://t.co/bcFrcwOGzK",FALSE,1,,2018-02-26 16:15:20,TRUE,,"968157541787164672",,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","SeniorOnline",1,FALSE,FALSE,,
"RT @LotusOak: Guillain Barré Syndrome is #1 in #Vaccine #Injury Compensations due to #Flu Shots

https://t.co/9I1VB1kfBi https://t.co/7SNSo…",FALSE,0,,2018-02-26 16:14:48,FALSE,,"968157408588587008",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","flotsamnjetsom",15,TRUE,FALSE,,
"it has been a huge roller coaster ride for the past 5 days for me.  #now I feel way much better.  this #FLU thing a… https://t.co/jJXsubVceP",FALSE,0,,2018-02-26 16:12:37,TRUE,,"968156858287558656",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","djerick_yyz",0,FALSE,FALSE,,
"Placar #Flu - Jô e Alex Muralha estreiam com vitória no Japão https://t.co/23DrAzzHGu",FALSE,0,,2018-02-26 16:10:34,FALSE,,"968156342228746242",,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","jornaltricolor",0,FALSE,FALSE,,
"#Sepsis: Sneaky Killer That Can Accompany the #Flu https://t.co/Xrh0ZOzknQ via @NewsmaxHealth https://t.co/POsPnY1snp",FALSE,0,,2018-02-26 16:09:11,FALSE,,"968155995557060608",,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","NFIDvaccines",0,FALSE,FALSE,,
"RT @Fla_Medic: AFD Blog `Two Studies On Impact Of Fever &amp; Antipyretics On #Flu #Vaccine Immune Reponse In Children' https://t.co/wkKGXICwhp",FALSE,0,,2018-02-26 16:07:21,FALSE,,"968155535735373824",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Crof",1,TRUE,FALSE,,
"RT @azfamily: Staying Healthy this #Flu Season: A Doctor’s Secret https://t.co/4aoGINfKWX https://t.co/OL0nkZ26Df",FALSE,0,,2018-02-26 16:07:11,FALSE,,"968155491237953536",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pinkesvh",1,TRUE,FALSE,,
"RT @AliRaja_MD: Mass. #flu spike could finally be trending down in last Feb. report. https://t.co/ZIvp4GzbRH  
@boston25 News
@MassGeneralEM",FALSE,0,,2018-02-26 16:07:00,FALSE,,"968155446539423744",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AleBaezMD",2,TRUE,FALSE,,
"RT @LotusOak: #STUDY in CID: #Flu Shot Induces 4.4-Fold Increase in Non-Flu Acute Respiratory Infections

https://t.co/ArZpuVNsYA https://t…",FALSE,0,,2018-02-26 16:06:22,FALSE,,"968155285377470465",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","wa4hsh",11,TRUE,FALSE,,
"Le gustó “@MassDPH: Take time to get a #flu vaccine for yourself &amp;a",FALSE,0,,2018-02-26 16:05:47,FALSE,,"968155139793145857",,"<a href=""http://www.cloudhopper.com/"" rel=""nofollow"">Cloudhopper</a>","DaktaLaura",0,FALSE,FALSE,,
"Writing horn lines with the flu...
#albumnumber3 #lazyhabits #flu https://t.co/69EwptdsY5",FALSE,0,,2018-02-26 16:05:14,FALSE,,"968155001737699329",,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","jedibenji89",0,FALSE,FALSE,,
"Staying Healthy this #Flu Season: A Doctor’s Secret https://t.co/4aoGINfKWX https://t.co/OL0nkZ26Df",FALSE,1,,2018-02-26 16:04:40,FALSE,,"968154859370307584",,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","azfamily",1,FALSE,FALSE,,
"Well it’s my time to have the #flu have myself quarantined from the outside world @ Veenendaal https://t.co/9PKX5hhLoZ",FALSE,0,,2018-02-26 16:02:53,FALSE,,"968154408516190209",,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Funmaker222",0,FALSE,FALSE,,
"Day 4 of #flu. Can’t help it, but the dog seems a bit bored lately ... ������
#Grippe, Tag 4. Habe den Eindruck, dem Hun… https://t.co/AckCZx11Bf",FALSE,1,,2018-02-26 16:02:50,TRUE,,"968154397887909889",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sabine_mueller1",0,FALSE,FALSE,,
"RT @AliRaja_MD: Mass. #flu spike could finally be trending down in last Feb. report. https://t.co/ZIvp4GzbRH  
@boston25 News
@MassGeneralEM",FALSE,0,,2018-02-26 16:02:47,FALSE,,"968154386802212868",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","EMRES_MGHBWH",2,TRUE,FALSE,,
"RT @IndianaStateBar: How long are you #contagious with the #flu? https://t.co/CT65I2fcJV #wellness #fittopractice",FALSE,0,,2018-02-26 16:02:20,FALSE,,"968154273174425600",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ganais_anais",3,TRUE,FALSE,,
"#Flu cases fall for the first time this awful #fluseason: https://t.co/ZvJGGODHGR",FALSE,0,,2018-02-26 16:01:29,FALSE,,"968154057494769665",,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","MOHealthMatters",1,FALSE,FALSE,,
"Latest FluView report: #flu activity has declined, but remains high and will likely continue for several more weeks… https://t.co/FZxy1KY2Ga",FALSE,0,,2018-02-26 16:01:15,TRUE,,"968153997952606208",,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","GreeneCOHD",0,FALSE,FALSE,,
"Tamiflu can treat the #flu, but only if it’s taken within 48 hours after your symptoms start. Discover what else yo… https://t.co/PNnrnTZxyH",FALSE,0,,2018-02-26 16:01:11,TRUE,,"968153983801085953",,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","BCBSRI",0,FALSE,FALSE,,
"RT @WADeptHealth: #Flu and #pneumonia are a deadly combination. Get vaccinated to #KnockOutFlu &amp; pneumonia; protect your lungs! https://t.c…",FALSE,0,,2018-02-26 16:01:07,FALSE,,"968153965417263106",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","OCPH",4,TRUE,FALSE,,
"RT @LotusOak: How Much Do You Really Know About the #Flu Vaccine?
https://t.co/IGA6OkVei0 https://t.co/5TNCOda5nC",FALSE,0,,2018-02-26 16:00:30,FALSE,,"968153809154428928",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","perihankedi",6,TRUE,FALSE,,
"RT @IndianaStateBar: How long are you #contagious with the #flu? https://t.co/CT65I2fcJV #wellness #fittopractice",FALSE,0,,2018-02-26 16:00:26,FALSE,,"968153793237016576",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","futurelawdigita",3,TRUE,FALSE,,
"RT @LotusOak: How Much Do You Really Know About the #Flu Vaccine?
https://t.co/IGA6OkVei0 https://t.co/5TNCOda5nC",FALSE,0,,2018-02-26 16:00:23,FALSE,,"968153780163244032",,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Concerned002",6,TRUE,FALSE,,
"When the next #flu epidemic hits, how can #healthcare organizations learn from the past to better prepare for &amp; man… https://t.co/pZ01ctxGZe",FALSE,0,,2018-02-26 16:00:02,TRUE,,"968153694452695040",,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","cipherhealth",0,FALSE,FALSE,,
"RT @CDCemergency: Stay home, except to get medical care, if you have #flu symptoms. The flu is different from the common cold. Flu can resu…",FALSE,0,,2018-02-26 15:59:23,FALSE,,"968153528739901440",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HeidihotzA",119,TRUE,FALSE,,
"Mass. #flu spike could finally be trending down in last Feb. report. https://t.co/ZIvp4GzbRH  
@boston25 News
@MassGeneralEM",FALSE,3,,2018-02-26 15:58:51,FALSE,,"968153396778819584",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AliRaja_MD",2,FALSE,FALSE,,
"Am paralysed with #flu, my tongue has swollen so much that I need a bib..Send actual help. https://t.co/ACXK8eK2jt",FALSE,1,,2018-02-26 15:57:50,FALSE,,"968153137667330048",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","suermurphy",0,FALSE,FALSE,,
"RT @NHSHarlow: Be like @paulajradcliffe and get your #flu #vaccination especially if you are in a
at risk group like #asthma. Protect yours…",FALSE,0,,2018-02-26 15:57:07,FALSE,,"968152957811347456",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ellie_manlove",2,TRUE,FALSE,,
"Take time to get a #flu vaccine for yourself &amp; your family. Learn more at https://t.co/9y08OWH3BT https://t.co/tMyU3C8b10",FALSE,2,,2018-02-26 15:55:09,FALSE,,"968152462241738752",,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","MassDPH",1,FALSE,FALSE,,
"RT @ahahospitals: .@CDCgov report:  #flu hospitalization rate rose last week to 74.5 per 100,000 people, surpassing the rate at the end of…",FALSE,0,,2018-02-26 15:54:18,FALSE,,"968152250563682304",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SCHospitals",3,TRUE,FALSE,,
"RT @EAAD_EU: If you become unwell this #FluSeason, remember most colds &amp; #flu are caused by viruses against which #antibiotics are not effe…",FALSE,0,,2018-02-26 15:53:12,FALSE,,"968151972246425601",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","EUjamrai",17,TRUE,FALSE,,
"Mass. #flu spike could finally be trending down in last Feb. report https://t.co/DxdUjIsUb2 
via @boston25",FALSE,0,,2018-02-26 15:52:21,FALSE,,"968151757883879425",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RMilesMD",0,FALSE,FALSE,,
"@NadsterResist @GLaDOS_resists @goodoldcatchy Due to #Flu my #SleepSchedule is is now an oxymoron https://t.co/ggogt54tGw",FALSE,0,"NadsterResist",2018-02-26 15:50:15,FALSE,"968061995013599232","968151230248701952","3299998634","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","extremecdn",0,FALSE,FALSE,,
"Practice Tips: remind older adult patients the #flu virus changes from year to year #getvaccinated https://t.co/yavyJ8iWj8",FALSE,0,,2018-02-26 15:50:08,FALSE,,"968151201345888257",,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","mdBriefCase_EU",0,FALSE,FALSE,,
"Hello mercury &amp; formaldehyde! Please educate yourself about the flu shot facts. Do you really want to add toxic che… https://t.co/tauQX3en2c",FALSE,0,,2018-02-26 15:50:03,TRUE,,"968151180223361024",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","girlygirlsguide",0,FALSE,FALSE,,
"RT @LotusOak: How Much Do You Really Know About the #Flu Vaccine?
https://t.co/IGA6OkVei0 https://t.co/5TNCOda5nC",FALSE,0,,2018-02-26 15:47:23,FALSE,,"968150509008830464",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","zahadoom",6,TRUE,FALSE,,
"RT @LotusOak: How Much Do You Really Know About the #Flu Vaccine?
https://t.co/IGA6OkVei0 https://t.co/5TNCOda5nC",FALSE,0,,2018-02-26 15:47:02,FALSE,,"968150419477336064",,"<a href=""http://facebook.com/burnayeva"" rel=""nofollow"">LotusOak</a>","LotusOak",6,TRUE,FALSE,,
"RT @NHSHFCCG: Sir Trevor McDonald urges over 65s and other at risk groups to get a free flu jab. Have you had yours? #flu #Healthcare #NHSw…",FALSE,0,,2018-02-26 15:46:26,FALSE,,"968150269497397251",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HeadsUpMHNetwrk",12,TRUE,FALSE,,
"#flu https://t.co/xGlJz2sE6Y",FALSE,0,,2018-02-26 15:46:17,FALSE,,"968150231215955968",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kevintmcevoy",0,FALSE,FALSE,,
"RT @LotusOak: #STUDY: Greatly Increased Risk of Non-Flu Respiratory Infections Linked to #Flu #Vaccine

https://t.co/iO3RqNlgvo https://t.c…",FALSE,0,,2018-02-26 15:45:40,FALSE,,"968150076731346944",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","InfoPhotozap",18,TRUE,FALSE,,
"RT @LotusOak: #STUDY: Greatly Increased Risk of Non-Flu Respiratory Infections Linked to #Flu #Vaccine

https://t.co/iO3RqNlgvo https://t.c…",FALSE,0,,2018-02-26 15:44:26,FALSE,,"968149768135413761",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","porterdavis",18,TRUE,FALSE,,
"RT @umichmedicine: #Flu update: Hospital observes healthy visitor policy to prevent spread of flu: https://t.co/DFrfCpGZBt https://t.co/syD…",FALSE,0,,2018-02-26 15:41:10,FALSE,,"968148943677935616",,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","The_MZone",5,TRUE,FALSE,,
"Got the Flu? Stay Home! Get Better. It's Costing Us Billions. #flu #missingwork #costtobusinesses https://t.co/oaEirlukLT",FALSE,0,,2018-02-26 15:40:46,FALSE,,"968148845208227840",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MedCorpsAandP",0,FALSE,FALSE,,
"RT @umichmedicine: #Flu update: Hospital observes healthy visitor policy to prevent spread of flu: https://t.co/DFrfCpGZBt https://t.co/syD…",FALSE,0,,2018-02-26 15:39:42,FALSE,,"968148576823054342",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","UMich",5,TRUE,FALSE,,
"How long are you #contagious with the #flu? https://t.co/CT65I2fcJV #wellness #fittopractice",FALSE,0,,2018-02-26 15:38:58,FALSE,,"968148390063329280",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","IndianaStateBar",3,FALSE,FALSE,,
"RT @AISkills_Tools: Think it might be flu? Vanderbilt Med's new #FluTool evaluates symptoms &amp; helps determine if you might have #flu and wh…",FALSE,0,,2018-02-26 15:37:01,FALSE,,"968147902433411072",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","centexsculler",1,TRUE,FALSE,,
"AFD Blog `Two Studies On Impact Of Fever &amp; Antipyretics On #Flu #Vaccine Immune Reponse In Children' https://t.co/wkKGXICwhp",FALSE,0,,2018-02-26 15:35:07,FALSE,,"968147423968284677",,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Fla_Medic",1,FALSE,FALSE,,
"Terra #Flu - O que a árvore mais solitária da Terra pode revelar sobre a humanidade https://t.co/cwsTGBuAS7",FALSE,0,,2018-02-26 15:33:03,FALSE,,"968146902301765634",,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","jornaltricolor",0,FALSE,FALSE,,
"Terra #Flu - Justiça rejeita recurso de Trump contra proteção de imigrantes https://t.co/qHkIw3zBXZ",FALSE,0,,2018-02-26 15:33:02,FALSE,,"968146900129079296",,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","jornaltricolor",0,FALSE,FALSE,,
"Terra #Flu - Com Walter e opções para Rodriguinho, Carille leva 21 para a Colômbia https://t.co/YZtrg4j0L7",FALSE,0,,2018-02-26 15:33:02,FALSE,,"968146898925293568",,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","jornaltricolor",0,FALSE,FALSE,,
"Terra #Flu - Rodriguinho brinca com memes de caneta no Dérbi https://t.co/sOsmeqXj65",FALSE,0,,2018-02-26 15:33:02,FALSE,,"968146897428013057",,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","jornaltricolor",0,FALSE,FALSE,,
"Terra #Flu - Roberta Rodrigues comemora 1º aniversário da filha, Linda Flor: 'Maior amor' https://t.co/tqvRPEdqRT",FALSE,0,,2018-02-26 15:33:01,FALSE,,"968146895402094593",,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","jornaltricolor",0,FALSE,FALSE,,
"RT @GaDPH: Being proactive can help keep you healthy this #flu season. https://t.co/fTFeSmjQYy",FALSE,0,,2018-02-26 15:32:21,FALSE,,"968146725499232257",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BreTheVamp",17,TRUE,FALSE,,
"RT @CDCFlu: People with #flu can spread it to others up to 6 ft away. Most experts believe flu viruses spread by droplets made when people…",FALSE,0,,2018-02-26 15:31:44,FALSE,,"968146571736113153",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","KUSM_Wichita",252,TRUE,FALSE,,
"So sorry not to be there due to #flu. Keep that documentation coming @ArtsMcr we need that #ICPinAmsterdam photocom… https://t.co/npqOhdbMCP",FALSE,3,,2018-02-26 15:31:03,TRUE,,"968146399035559937",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Abi_Gilmore",0,FALSE,FALSE,,
"RT @CDCemergency: Stay home, except to get medical care, if you have #flu symptoms. The flu is different from the common cold. Flu can resu…",FALSE,0,,2018-02-26 15:28:38,FALSE,,"968145792312729600",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","totteaux",119,TRUE,FALSE,,
"RT @beatflu: Did you know that frontline healthcare workers are more at risk of catching #flu than the general public? Make sure to protect…",FALSE,0,,2018-02-26 15:27:27,FALSE,,"968145494068350977",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kay_stewar1",6,TRUE,FALSE,,
"RT @BoironUSA: #Lemons are loaded with Vitamin C &amp; potassium to help your immune system fight #colds &amp; #flu. Learn more at: https://t.co/8A…",FALSE,0,,2018-02-26 15:26:41,FALSE,,"968145299570016256",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Boironrockymtn",5,TRUE,FALSE,,
"RT @LotusOak: #STUDY: Greatly Increased Risk of Non-Flu Respiratory Infections Linked to #Flu #Vaccine

https://t.co/iO3RqNlgvo https://t.c…",FALSE,0,,2018-02-26 15:26:29,FALSE,,"968145248768622592",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sonjaeversman",18,TRUE,FALSE,,
